521.984375	language_literals_regexp_S7_8_5_A2_5_T6_js
521.859375	built_ins_RegExp_property_escapes_generated_Script___Nyiakeng_Puachue_Hmong_js
521.406250	built_ins_RegExp_property_escapes_generated_Script___Thai_js
521.390625	language_literals_regexp_S7_8_5_A2_5_T5_js
520.875000	language_literals_regexp_S7_8_5_A2_5_T4_js
520.375000	language_literals_regexp_S7_8_5_A2_5_T3_js
520.359375	language_literals_regexp_S7_8_5_A2_5_T2_js
519.875000	language_literals_regexp_S7_8_5_A2_5_T1_js
519.859375	language_literals_regexp_S7_8_5_A2_4_T2_js
516.250000	built_ins_RegExp_property_escapes_generated_Script___Bhaiksuki_js
515.500000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Lydian_js
515.296875	built_ins_RegExp_property_escapes_generated_Script___Thaana_js
513.375000	built_ins_RegExp_property_escapes_generated_Script___Hiragana_js
511.546875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Cyrillic_js
511.234375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Samaritan_js
509.125000	built_ins_RegExp_property_escapes_generated_Script___Telugu_js
508.437500	built_ins_RegExp_property_escapes_generated_Unified_Ideograph_js
507.671875	built_ins_RegExp_property_escapes_generated_Script___Hebrew_js
507.109375	built_ins_RegExp_property_escapes_generated_Script___Nushu_js
506.046875	built_ins_RegExp_property_escapes_generated_Script___Beria_Erfe_js
505.203125	built_ins_RegExp_property_escapes_generated_General_Category___Modifier_Symbol_js
502.421875	built_ins_RegExp_property_escapes_generated_Script___Bengali_js
501.078125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Lycian_js
498.531250	built_ins_RegExp_property_escapes_generated_Script___Tangut_js
496.937500	built_ins_RegExp_property_escapes_generated_Script___Nko_js
496.937500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Runic_js
496.906250	built_ins_RegExp_property_escapes_generated_Terminal_Punctuation_js
495.156250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Cypro_Minoan_js
493.328125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Lisu_js
491.921875	built_ins_RegExp_property_escapes_generated_Script___Batak_js
491.609375	built_ins_RegExp_property_escapes_generated_Script___Hatran_js
491.531250	built_ins_RegExp_property_escapes_generated_General_Category___Modifier_Letter_js
489.171875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Cypriot_js
488.406250	built_ins_RegExp_property_escapes_generated_Script___Tangsa_js
485.171875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Rejang_js
480.718750	built_ins_RegExp_property_escapes_generated_Script___Newa_js
475.812500	built_ins_RegExp_property_escapes_generated_Script___Bassa_Vah_js
475.734375	built_ins_RegExp_property_escapes_generated_Soft_Dotted_js
475.437500	built_ins_RegExp_property_escapes_generated_Script___Hanunoo_js
474.937500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Psalter_Pahlavi_js
474.109375	built_ins_RegExp_property_escapes_generated_Script___Tamil_js
473.312500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Linear_B_js
473.109375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Cuneiform_js
471.687500	built_ins_RegExp_property_escapes_generated_General_Category___Currency_Symbol_js
471.406250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Coptic_js
470.890625	built_ins_RegExp_property_escapes_generated_General_Category___Math_Symbol_js
469.562500	built_ins_RegExp_property_escapes_generated_Script___Hanifi_Rohingya_js
468.968750	built_ins_RegExp_property_escapes_generated_Script___New_Tai_Lue_js
464.781250	built_ins_RegExp_property_escapes_generated_Sentence_Terminal_js
462.921875	built_ins_RegExp_property_escapes_generated_Script___Nandinagari_js
461.796875	built_ins_RegExp_property_escapes_generated_Script___Takri_js
461.718750	built_ins_RegExp_property_escapes_generated_Script___Bamum_js
461.156250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Common_js
460.406250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Phoenician_js
458.859375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Linear_A_js
457.828125	built_ins_RegExp_property_escapes_generated_Script___Hangul_js
456.937500	built_ins_RegExp_property_escapes_generated_General_Category___Close_Punctuation_js
456.828125	built_ins_RegExp_property_escapes_generated_General_Category___Mark_js
456.718750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Zanabazar_Square_js
456.000000	built_ins_RegExp_property_escapes_generated_General_Category___Control_js
454.109375	built_ins_RegExp_property_escapes_generated_Script___Tai_Yo_js
451.796875	built_ins_RegExp_property_escapes_generated_Script___Han_js
451.000000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Yi_js
450.500000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Phags_Pa_js
449.546875	built_ins_RegExp_property_escapes_generated_Script___Balinese_js
448.843750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Limbu_js
448.671875	built_ins_RegExp_property_escapes_generated_Script___Nag_Mundari_js
448.328125	built_ins_RegExp_property_escapes_generated_Script___Tai_Viet_js
445.984375	built_ins_RegExp_property_escapes_generated_General_Category___Connector_Punctuation_js
445.859375	built_ins_RegExp_property_escapes_generated_General_Category___Cased_Letter_js
445.000000	built_ins_RegExp_property_escapes_generated_Script___Gurung_Khema_js
444.921875	annexB_built_ins_RegExp_prototype_compile_pattern_regexp_same_js
444.671875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Pau_Cin_Hau_js
444.109375	annexB_built_ins_RegExp_prototype_compile_pattern_regexp_props_js
443.500000	built_ins_RegExp_property_escapes_generated_General_Category___Lowercase_Letter_js
443.265625	built_ins_RegExp_property_escapes_generated_General_Category___Dash_Punctuation_js
442.296875	annexB_built_ins_RegExp_prototype_compile_pattern_regexp_immutable_lastindex_js
441.750000	annexB_built_ins_RegExp_prototype_compile_pattern_regexp_flags_defined_js
441.156250	annexB_built_ins_RegExp_prototype_compile_pattern_regexp_distinct_js
440.984375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Chorasmian_js
439.734375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Yezidi_js
439.703125	annexB_built_ins_RegExp_prototype_compile_name_js
438.640625	built_ins_RegExp_property_escapes_generated_Script_Extensions___Palmyrene_js
438.468750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Lepcha_js
438.421875	built_ins_RegExp_property_escapes_generated_Script___Nabataean_js
436.093750	annexB_built_ins_RegExp_prototype_compile_length_js
434.765625	built_ins_RegExp_property_escapes_generated_Script___Anatolian_Hieroglyphs_js
434.687500	built_ins_RegExp_property_escapes_generated_Script___Gurmukhi_js
434.015625	built_ins_RegExp_property_escapes_generated_Script___Tai_Tham_js
432.609375	annexB_built_ins_RegExp_prototype_compile_flags_undefined_js
432.140625	built_ins_RegExp_property_escapes_generated_Extender_js
431.640625	annexB_built_ins_RegExp_prototype_compile_flags_to_string_js
430.625000	annexB_built_ins_RegExp_prototype_compile_flags_to_string_err_js
430.562500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Cherokee_js
430.062500	built_ins_RegExp_property_escapes_generated_Script___Avestan_js
430.031250	annexB_built_ins_RegExp_prototype_compile_flags_string_invalid_js
429.406250	language_identifiers_start_unicode_13_0_0_class_js
429.078125	annexB_built_ins_RegExp_prototype_compile_B_RegExp_prototype_compile_js
429.015625	language_identifiers_start_unicode_13_0_0_class_escaped_js
428.671875	built_ins_RegExp_property_escapes_generated_Script___Arabic_js
428.531250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Latin_js
428.375000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Pahawh_Hmong_js
427.359375	language_identifiers_start_unicode_12_0_0_js
426.484375	built_ins_RegExp_property_escapes_generated_Script___Ahom_js
424.984375	annexB_built_ins_RegExp_prototype_Symbol_split_toint32_limit_recompiles_source_js
424.640625	built_ins_RegExp_property_escapes_generated_Script_Extensions___Warang_Citi_js
424.250000	annexB_built_ins_RegExp_prototype_Symbol_split_Symbol_match_getter_recompiles_source_js
423.906250	built_ins_RegExp_property_escapes_generated_Script___Tai_Le_js
423.750000	built_ins_RegExp_property_escapes_generated_Script___Myanmar_js
423.734375	built_ins_RegExp_property_escapes_generated_Script___Armenian_js
423.468750	annexB_built_ins_RegExp_named_groups_non_unicode_malformed_js
422.015625	built_ins_RegExp_property_escapes_generated_Script_Extensions___Osmanya_js
421.953125	built_ins_RegExp_property_escapes_generated_General_Category___Line_Separator_js
421.750000	annexB_built_ins_RegExp_named_groups_non_unicode_malformed_lookbehind_js
421.140625	language_identifiers_start_unicode_12_0_0_escaped_js
420.937500	annexB_built_ins_RegExp_incomplete_hex_unicode_escape_js
420.812500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Lao_js
420.171875	built_ins_RegExp_property_escapes_generated_Script___Gunjala_Gondi_js
420.171875	annexB_built_ins_RegExp_RegExp_trailing_escape_js
419.671875	built_ins_RegExp_property_escapes_generated_Extended_Pictographic_js
419.671875	annexB_built_ins_RegExp_RegExp_trailing_escape_BMP_js
417.640625	built_ins_RegExp_property_escapes_generated_Script___Tagbanwa_js
416.328125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Osage_js
415.984375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Cham_js
415.078125	language_identifiers_start_unicode_12_0_0_class_js
413.625000	built_ins_RegExp_property_escapes_generated_General_Category___Decimal_Number_js
410.484375	built_ins_RegExp_property_escapes_generated_Script___Adlam_js
410.093750	language_identifiers_start_unicode_12_0_0_class_escaped_js
410.093750	built_ins_RegExp_property_escapes_generated_Script___Gujarati_js
410.062500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Chakma_js
409.609375	built_ins_RegExp_property_escapes_generated_Script_Extensions___Wancho_js
409.562500	built_ins_RegExp_property_escapes_generated_Script___Multani_js
408.796875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Oriya_js
407.765625	built_ins_RegExp_property_escapes_generated_Emoji_Presentation_js
406.343750	built_ins_RegExp_property_escapes_generated_General_Category___Letter_Number_js
404.125000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Kirat_Rai_js
403.640625	language_identifiers_start_unicode_11_0_0_js
402.156250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Khudawadi_js
401.578125	built_ins_RegExp_property_escapes_generated_Script___Tagalog_js
400.625000	built_ins_RegExp_property_escapes_generated_Regional_Indicator_js
400.312500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Caucasian_Albanian_js
399.921875	built_ins_RegExp_property_escapes_generated_Script___Syriac_js
399.875000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Vithkuqi_js
399.703125	built_ins_RegExp_property_escapes_generated_Script___Greek_js
397.437500	language_identifiers_start_unicode_11_0_0_escaped_js
395.906250	built_ins_RegExp_property_escapes_generated_Emoji_Modifier_Base_js
395.281250	built_ins_RegExp_property_escapes_generated_Script___Mro_js
393.859375	language_identifiers_start_unicode_8_0_0_class_js
391.953125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Khojki_js
391.937500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Old_Uyghur_js
390.796875	language_identifiers_start_unicode_11_0_0_class_js
390.781250	built_ins_RegExp_property_escapes_generated_General_Category___Letter_js
390.515625	language_identifiers_start_unicode_11_0_0_class_escaped_js
390.265625	built_ins_RegExp_property_escapes_generated_Script_Extensions___Vai_js
389.421875	built_ins_RegExp_property_escapes_generated_Script___Mongolian_js
388.421875	built_ins_RegExp_property_escapes_generated_Script___Grantha_js
386.562500	language_identifiers_start_unicode_8_0_0_class_escaped_js
386.062500	built_ins_RegExp_property_escapes_generated_Radical_js
385.640625	built_ins_RegExp_property_escapes_generated_Emoji_Modifier_js
385.343750	built_ins_RegExp_property_escapes_generated_Script___Syloti_Nagri_js
385.218750	language_identifiers_start_unicode_7_0_0_js
384.375000	language_identifiers_start_unicode_10_0_0_js
384.031250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Carian_js
381.468750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Khmer_js
379.312500	built_ins_RegExp_property_escapes_generated_Script___Modi_js
379.265625	built_ins_RegExp_property_escapes_generated_Script_Extensions___Khitan_Small_Script_js
378.968750	language_literals_regexp_S7_8_5_A2_4_T1_js
378.203125	language_literals_regexp_S7_8_5_A2_3_T6_js
378.203125	built_ins_TypedArrayConstructors_ctors_bigint_buffer_arg_byteoffset_is_negative_throws_js
377.515625	built_ins_TypedArray_prototype_set_typedarray_arg_set_values_diff_buffer_other_type_conversions_js
377.515625	built_ins_RegExp_property_escapes_generated_Pattern_Syntax_js
377.250000	built_ins_RegExp_property_escapes_generated_Script_Extensions___Old_Turkic_js
376.265625	built_ins_RegExp_property_escapes_generated_Quotation_Mark_js
375.078125	built_ins_TypedArrayConstructors_ctors_bigint_buffer_arg_byteoffset_is_negative_throws_sab_js
374.921875	built_ins_RegExp_property_escapes_generated_Script___Sunuwar_js
374.218750	built_ins_RegExp_property_escapes_generated_Script___Gothic_js
373.968750	built_ins_RegExp_property_escapes_generated_Script_Extensions___Canadian_Aboriginal_js
372.031250	built_ins_RegExp_property_escapes_generated_Script___Glagolitic_js
371.906250	built_ins_TypedArrayConstructors_ctors_bigint_buffer_arg_bufferbyteoffset_throws_from_modulo_element_size_js
371.671875	language_literals_regexp_S7_8_5_A2_3_T5_js
371.281250	built_ins_RegExp_property_escapes_generated_General_Category___Format_js
371.062500	language_literals_regexp_S7_8_5_A2_3_T4_js
370.921875	built_ins_RegExp_property_escapes_generated_Script_Extensions___Unknown_js
370.484375	language_literals_regexp_S7_8_5_A2_3_T3_js
370.468750	language_literals_regexp_S7_8_5_A2_3_T2_js
369.875000	language_literals_regexp_S7_8_5_A2_3_T1_js
369.859375	language_literals_regexp_S7_8_5_A2_2_T2_js
369.843750	language_literals_regexp_S7_8_5_A2_2_T1_js
369.828125	language_literals_regexp_S7_8_5_A2_1_T2_js
369.359375	built_ins_RegExp_property_escapes_generated_Script___Miao_js
369.250000	built_ins_RegExp_property_escapes_generated_Noncharacter_Code_Point_js
368.421875	built_ins_TypedArray_prototype_set_typedarray_arg_set_values_diff_buffer_other_type_conversions_sab_js
367.578125	built_ins_RegExp_property_escapes_generated_Pattern_White_Space_js
367.484375	built_ins_TypedArrayConstructors_ctors_bigint_buffer_arg_bufferbyteoffset_throws_from_modulo_element_size_sab_js
366.531250	built_ins_TypedArrayConstructors_from_nan_conversion_js
366.015625	built_ins_RegExp_property_escapes_generated_Emoji_Component_js
365.781250	built_ins_RegExp_property_escapes_generated_Script_Extensions___Old_South_Arabian_js
365.390625	built_ins_RegExp_property_escapes_generated_General_Category___Initial_Punctuation_js
365.312500	built_ins_TypedArrayConstructors_internals_DefineOwnProperty_key_is_not_numeric_index_js
365.078125	built_ins_RegExp_property_escapes_generated_General_Category___Final_Punctuation_js
364.812500	built_ins_RegExp_property_escapes_generated_Script_Extensions___Kharoshthi_js
364.703125	built_ins_RegExp_property_escapes_generated_Join_Control_js
364.343750	built_ins_RegExp_property_escapes_generated_Emoji_js
364.140625	built_ins_RegExp_property_escapes_generated_Logical_Order_Exception_js
363.703125	built_ins_RegExp_property_escapes_generated_Ideographic_js
363.578125	built_ins_TypedArrayConstructors_ctors_typedarray_arg_use_default_proto_if_custom_proto_is_not_object_js
363.031250	built_ins_RegExp_property_escapes_generated_Script___Sundanese_js
362.937500	built_ins_TypedArrayConstructors_from_mapfn_this_without_thisarg_strict_js
359.593750	built_ins_TypedArrayConstructors_from_mapfn_this_without_thisarg_non_strict_js
359.578125	built_ins_RegExp_property_escapes_generated_Script_Extensions___Buhid_js
358.984375	built_ins_RegExp_property_escapes_generated_Script___Meroitic_Hieroglyphs_js
358.984375	built_ins_RegExp_property_escapes_generated_Diacritic_js
358.078125	built_ins_RegExp_property_escapes_generated_Math_js
357.890625	language_expressions_strict_does_not_equals_S11_9_5_A4_1_T1_js
357.625000	built_ins_TypedArrayConstructors_internals_DefineOwnProperty_key_is_not_numeric_index_throws_js
357.578125	language_identifiers_start_unicode_7_0_0_escaped_js
357.390625	language_expressions_strict_does_not_equals_S11_9_5_A3_js
357.140625	built_ins_RegExp_property_escapes_generated_Lowercase_js
357.046875	language_expressions_strict_does_not_equals_S11_9_5_A2_4_T4_js
356.875000	built_ins_RegExp_property_escapes_generated_Script___Soyombo_js
